970970835	12.07.2005	20050000202730
970970835	06.07.2005	20050000188755
970970835	26.10.2004	20040000384374
970970835	04.08.2004	20040000306266
970970835	16.07.2004	20040000245451
970970835	09.07.2003	20030000187996
970970835	19.06.2002	20020000152975
970970835	03.07.2001	20010000158373
970970835	31.08.2000	20000000240329
970970959	19.05.2008	20080000142488
970970959	23.06.2007	20070000176614
970970959	19.08.2006	20060000344709
970970959	10.08.2005	20050000262509
970971157	17.07.2025	20250000598190
970971157	09.07.2024	20240000685071
970971157	01.01.2024	20240000171509
970971157	12.06.2023	20230000352290
970971157	21.07.2022	20220000500626
970971157	24.08.2021	20210000499555
970971157	19.08.2020	20200000755557
970971157	01.01.2020	20200000284461
970971157	14.05.2019	20190000228891
970971157	28.07.2018	20180000532624
970971157	20.09.2017	20170000566564
970971157	28.09.2016	20160000533630
970971157	02.09.2015	20150000415730
970971157	19.11.2014	20140000550483
970971157	04.09.2014	20140000424826
970971157	09.09.2013	20130000434855
970971157	05.09.2012	20120000409205
970971157	28.03.2012	20120000088032
970971157	03.09.2011	20110000383068
970971157	04.09.2010	20100000435198
970971157	07.09.2009	20090000372887
970971157	09.09.2008	20080000404851
970971157	04.09.2007	20070000350568
970971157	25.01.2007	20070000024119
970971157	19.09.2006	20060000422490
970971157	09.09.2006	20060000400810
970971157	09.08.2005	20050000260970
970971157	07.08.2004	20040000313854
970971157	01.08.2003	20030000242667
970971157	19.07.2002	20020000213918
970971157	08.08.2001	20010000247197
970971157	04.08.2001	20010000235501
970971157	08.09.2000	20000000252929
970971157	31.05.2000	20000000099304
970971165	13.06.2026	20260000377747
970971165	25.06.2025	20250000469836
970971165	11.07.2024	20240000698921
970971165	01.01.2024	20240000162841
970971165	27.06.2023	20230000415501
970971165	02.03.2023	20230000094493
970971165	15.08.2022	20220000601336
970971165	11.06.2022	20220000309520
970971165	26.06.2021	20210000341488
970971165	28.05.2020	20200000537311
970971165	18.05.2020	20200000518169
970971165	13.05.2020	20200000510431
970971165	01.01.2020	20200000024032
970971165	06.08.2019	20190000610686
970971165	08.10.2018	20180000657549
970971165	15.08.2018	20180000590755
970971165	02.08.2018	20180000558693
970971165	09.07.2018	20180000436187
970971165	03.01.2018	20180000045684
970971165	12.06.2017	20170000252602
970971165	07.12.2016	20160000619619
970971165	15.06.2016	20160000238968
970971165	30.06.2015	20150000258833
970971165	05.02.2015	20150000032247
970971165	09.09.2014	20140000445023
970971165	06.09.2014	20140000429705
970971165	25.03.2014	20140000081235
970971165	16.09.2013	20130000460206
970971165	07.09.2013	20130000427740
970971165	22.11.2012	20120000548056
970971165	07.07.2012	20120000263444
970971165	07.01.2012	20120000005454
970971165	13.07.2011	20110000253739
970971165	12.07.2010	20100000259485
970971165	08.08.2009	20090000292113
970971165	05.05.2009	20090000119263
970971165	21.02.2009	20090000046643
970971165	17.07.2008	20080000269628
970971165	09.07.2008	20080000246548
970971165	14.08.2007	20070000289276
970971165	20.12.2006	20060000512654
970971165	27.06.2006	20060000231239
970971165	21.06.2006	20060000221647
970971165	21.01.2006	20060000030286
970971165	18.06.2005	20050000151544
970971165	14.07.2004	20040000238954
970971165	26.05.2003	20030000116471
970971165	01.08.2002	20020000243516
970971165	24.06.2002	20020000158927
970971165	17.11.2001	20010000337701
970971165	04.08.2001	20010000235109
970971165	28.07.2001	20010000220392
970971165	19.02.2001	20010000034542
970971165	09.10.2000	20000000293155
970971165	29.09.2000	20000000281514
