960976738	08.08.2001	20010000248744
960976738	25.09.2000	20000000275817
960976738	26.06.2000	20000000125976
960976916	01.01.2020	20200000148432
960976916	19.01.2012	20120000018487
960976916	06.03.2009	20090000057551
960976916	26.04.2008	20080000115657
960976916	22.05.2002	20020000117128
960977165	19.12.2012	20120000586334
960977254	19.06.2019	20190000364448
960977254	22.05.2019	20190000254575
960977432	13.01.2010	20100000021561
960977432	05.02.2009	20090000034804
960977432	24.02.2000	20000000033007
960977521	19.05.2025	20250000287491
960977521	08.12.2021	20210000753567
960977521	01.01.2020	20200000191235
960977521	04.08.2011	20110000300488
960977610	08.04.2019	20190000154969
960977610	09.03.2019	20190000101566
960977610	20.01.2001	20010000016958
960977998	15.10.2005	20050000348552
960977998	06.04.2004	20040000096915
960977998	09.03.2004	20040000070962
960978048	21.11.2019	20190000769457
960978048	29.08.2019	20190000654114
960978048	29.04.2019	20190000187345
960978048	24.04.2018	20180000195354
960978048	15.05.2017	20170000182327
960978048	24.05.2016	20160000182689
960978048	02.07.2015	20150000267240
960978048	17.05.2014	20140000157670
960978048	23.07.2013	20130000310494
960978048	25.05.2013	20130000165173
960978048	08.05.2012	20120000138692
960978048	08.10.2011	20110000471561
960978048	30.06.2011	20110000215375
960978048	24.06.2010	20100000219886
960978048	09.07.2009	20090000237140
960978048	08.07.2008	20080000242860
960978048	27.02.2008	20080000057044
960978048	04.07.2007	20070000201548
960978048	04.07.2006	20060000247431
960978048	07.01.2006	20060000009379
960978048	20.06.2005	20050000154036
960978048	03.05.2004	20040000125488
960978048	18.09.2003	20030000316435
960978048	19.05.2003	20030000108332
960978048	27.05.2002	20020000120991
960978048	22.05.2001	20010000103155
960978048	24.05.2000	20000000092378
960978137	19.06.2019	20190000364449
960978137	22.05.2019	20190000254576
960978137	20.07.2010	20100000290635
960978137	04.01.2010	20100000003516
960978137	02.01.2006	20060000001449
960978226	19.06.2019	20190000364450
960978226	22.05.2019	20190000254577
960978315	11.08.2016	20160000422422
960978315	16.07.2016	20160000348534
960978315	09.03.2016	20160000069655
960978315	08.08.2015	20150000354972
960978315	04.08.2014	20140000332293
960978315	22.07.2014	20140000313690
960978315	21.10.2013	20130000511017
960978315	07.09.2013	20130000433033
960978315	18.06.2013	20130000215770
960978315	09.10.2012	20120000490239
960978315	03.07.2012	20120000251249
960978315	16.08.2011	20110000320208
960978315	30.08.2010	20100000410131
960978315	15.06.2009	20090000176300
960978315	06.05.2009	20090000122052
960978315	30.08.2008	20080000368273
960978315	08.09.2007	20070000364051
960978315	11.09.2006	20060000405680
960978315	05.08.2006	20060000322448
960978315	20.05.2006	20060000158940
960978315	02.08.2005	20050000246145
960978315	24.07.2004	20040000272562
960978315	24.07.2003	20030000225522
960978315	25.07.2002	20020000226055
960978315	10.09.2001	20010000283421
960978315	08.08.2001	20010000248745
960978315	09.08.2000	20000000213320
960978404	19.04.2005	20050000080878
960978692	09.07.2025	20250000564656
960978692	24.07.2024	20240000758054
960978692	12.12.2023	20230000818302
960978692	10.10.2023	20230000733546
960978692	28.08.2023	20230000667309
960978692	10.07.2023	20230000486886
960978692	24.08.2022	20220000621772
960978692	02.09.2021	20210000524734
960978692	24.09.2020	20200000877686
960978692	01.01.2020	20200000159819
960978692	06.07.2019	20190000459516
960978692	10.12.2018	20180000751531
960978692	23.10.2018	20180000679565
960978692	18.07.2018	20180000482477
960978692	30.10.2017	20170000614548
960978692	17.07.2017	20170000424290
960978692	29.06.2016	20160000288584
960978692	27.07.2015	20150000329512
960978692	21.07.2014	20140000311691
960978692	31.08.2013	20130000399961
960978692	22.11.2012	20120000547958
960978692	21.11.2012	20120000546606
960978692	28.08.2012	20120000376702
