850252882	05.07.2005	20050000185867
850252882	06.07.2004	20040000217841
850252882	18.12.2003	20030000408520
850252882	24.07.2003	20030000227688
850252882	27.06.2002	20020000164592
850252882	18.06.2001	20010000132143
850252882	12.07.2000	20000000155584
850255342	18.01.2014	20140000015904
850255342	12.12.2013	20130000576562
850257752	08.04.2019	20190000154574
850257752	09.03.2019	20190000101167
850258902	07.09.2017	20170000551764
850259062	28.03.2023	20230000149442
850259062	25.02.2023	20230000077861
850259062	06.09.2021	20210000530769
850259062	01.01.2020	20200000109434
850259062	10.04.2019	20190000163308
850260982	08.12.2003	20030000395747
850260982	15.09.2003	20030000312876
850260982	14.07.2003	20030000202229
850260982	15.07.2002	20020000203859
850260982	07.08.2001	20010000244044
850260982	28.02.2001	20010000040275
850260982	31.10.2000	20000000317673
850260982	25.07.2000	20000000180818
850261032	14.01.2000	20000000009386
850265852	02.05.2007	20070000107607
850267162	30.09.2016	20160000536032
850267162	14.07.2016	20160000343306
850267162	18.06.2016	20160000246513
850267162	06.06.2016	20160000206835
850267162	26.08.2015	20150000395599
850267162	01.10.2014	20140000493076
850267162	24.09.2014	20140000482808
850267162	30.06.2014	20140000254340
850267162	23.12.2013	20130000591881
850267162	29.05.2013	20130000174611
850267162	29.12.2012	20120000594483
850267162	21.05.2012	20120000155672
850267162	19.04.2012	20120000112993
850267162	26.01.2012	20120000024350
850267162	12.04.2011	20110000094790
850267162	16.11.2010	20100000538181
850267162	10.06.2010	20100000191160
850267162	26.11.2009	20090000495668
850267162	02.09.2009	20090000356098
850267162	21.04.2009	20090000104859
850267162	10.04.2008	20080000097172
850267162	15.11.2007	20070000459216
850267162	27.09.2007	20070000406150
850267162	03.07.2007	20070000198784
850267162	17.06.2006	20060000211559
850267162	26.11.2005	20050000384780
850267162	20.09.2005	20050000315796
850267162	16.06.2005	20050000148006
850267162	14.06.2005	20050000141680
850267162	03.05.2005	20050000094563
850267162	24.01.2005	20050000018477
850267162	27.11.2004	20040000408932
850267162	21.07.2004	20040000253241
850267162	09.04.2003	20030000071435
850267162	31.07.2002	20020000242137
850267162	19.07.2001	20010000191696
850267162	03.08.2000	20000000200437
850267162	04.04.2000	20000000057467
850268312	25.08.2020	20200000767061
850268312	24.03.2020	20200000416657
850268312	23.03.2020	20200000413324
850268312	20.03.2020	20200000411461
850268312	16.03.2020	20200000400619
850268312	01.01.2020	20200000060662
850268312	24.09.2019	20190000689118
850268312	16.01.2019	20190000022939
850268312	12.07.2018	20180000457375
850268312	28.05.2018	20180000259499
