989189913	07.07.2025	20250000550609
989189913	04.07.2024	20240000661273
989189913	03.07.2023	20230000453485
989189913	01.06.2022	20220000275217
989189913	03.05.2021	20210000184225
989189913	05.05.2020	20200000494128
989189913	28.10.2019	20190000732193
989189913	13.05.2019	20190000225213
989189913	26.05.2018	20180000257038
989189913	30.05.2017	20170000211269
989189913	03.11.2016	20160000580279
989189913	12.07.2016	20160000335435
989189913	06.07.2015	20150000275711
989189913	10.07.2014	20140000289282
989189913	07.08.2013	20130000335778
989189913	20.12.2012	20120000587608
989189913	19.12.2012	20120000585222
989189913	06.10.2012	20120000473685
989189913	11.07.2012	20120000276245
989189913	03.09.2011	20110000385826
989189913	08.09.2010	20100000450092
989189913	21.07.2010	20100000297552
989189913	11.03.2010	20100000072992
989189913	09.01.2010	20100000017496
989189913	03.12.2009	20090000501614
989189913	27.08.2009	20090000338166
989189913	25.09.2008	20080000432192
989189913	05.11.2007	20070000448861
989189913	04.02.2006	20060000048378
989189921	04.05.2025	20250000223182
989189921	19.04.2025	20250000192313
989189921	04.12.2024	20240001004639
989189921	08.06.2024	20240000522312
989189921	01.01.2024	20240000019904
989189921	01.07.2023	20230000437823
989189921	05.07.2022	20220000426989
989189921	08.07.2021	20210000384331
989189921	20.07.2020	20200000696017
989189921	01.01.2020	20200000111949
989189921	26.06.2019	20190000409342
989189921	02.07.2018	20180000406007
989189921	10.06.2017	20170000247756
989189921	07.07.2016	20160000320950
989189921	18.07.2015	20150000306267
989189921	07.07.2014	20140000275069
989189921	11.06.2013	20130000203339
989189921	12.07.2012	20120000280339
989189921	10.12.2011	20110000583868
989189921	05.07.2011	20110000230100
989189921	14.09.2010	20100000465901
989189921	21.08.2010	20100000382824
989189921	24.07.2010	20100000309273
989189921	13.08.2009	20090000301970
989189921	11.08.2008	20080000315701
989189921	29.07.2008	20080000292939
989189921	04.08.2007	20070000270256
989189921	28.02.2007	20070000050760
989189921	04.02.2006	20060000050705
989189948	17.09.2011	20110000437667
989189948	01.09.2011	20110000377859
989189948	11.11.2010	20100000534007
989189948	04.09.2010	20100000437606
989189948	19.07.2010	20100000282826
989189948	05.01.2010	20100000006339
989189948	07.09.2009	20090000374107
989189948	07.05.2008	20080000128860
989189948	22.08.2007	20070000310280
989189948	08.02.2006	20060000055611
989189948	04.02.2006	20060000048380
989189956	19.03.2026	20260000124416
989189956	23.02.2026	20260000075755
989189956	17.11.2025	20250000839814
989189956	30.09.2025	20250000767233
989189956	07.06.2025	20250000390782
989189956	04.09.2024	20240000871847
989189956	01.01.2024	20240000160424
989189956	21.11.2023	20230000792802
989189956	12.04.2023	20230000177949
989189956	20.06.2022	20220000349478
989189956	13.10.2021	20210000653006
989189956	03.09.2020	20200000801375
989189956	06.01.2020	20200000303974
989189956	01.01.2020	20200000026477
